PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
W. Walker,11,423.78,94,178,53%,27,66,41%,63,85,74%,64,25,15,21,125,146,35,33,49,278,BWE
M. Digregorio,11,294.31,44,111,40%,18,48,38%,23,29,79%,22,6,1,8,23,31,26,18,26,129,BWE
N. Pinto,11,312.02,48,74,65%,20,31,65%,12,19,63%,69,13,1,6,37,43,25,24,39,128,BWE
J. Erram,8,208.55,35,77,45%,1,10,10%,22,33,67%,11,8,12,26,46,72,32,16,26,93,BWE
A. Maliksi,11,219.3,37,102,36%,11,40,28%,29,38,76%,9,4,3,9,30,39,27,16,-23,114,BWE
P. Zamar,11,246.24,38,84,45%,18,48,38%,17,22,77%,14,5,2,12,33,45,12,14,-12,111,BWE
M. Belo,11,223.27,35,81,43%,11,34,32%,13,17,76%,8,4,4,5,32,37,20,11,-4,94,BWE
S. Sumang,10,127.78,21,52,40%,8,24,33%,8,12,67%,25,3,0,4,14,18,11,11,-41,58,BWE
R. Jose,11,118.62,19,44,43%,4,10,40%,8,14,57%,2,3,1,9,21,30,14,8,-88,50,BWE
R. Al-Hussaini,9,119.35,17,37,46%,0,0,0%,6,10,60%,0,0,1,6,19,25,19,4,-44,40,BWE
J. Sena,7,93.44,7,24,29%,0,3,0%,4,6,67%,7,1,0,2,14,16,14,6,8,18,BWE
R. Banal,3,17.75,3,6,50%,1,1,100%,0,0,0%,4,0,0,4,1,5,2,0,1,7,BWE
E. Palma,5,34.74,4,9,44%,1,3,33%,2,2,100%,1,0,0,1,4,5,3,1,-19,11,BWE
C. Javier,9,63.45,8,14,57%,0,1,0%,1,3,33%,4,3,1,3,7,10,8,3,5,17,BWE
M. Cortez,7,57.88,4,12,33%,1,3,33%,2,4,50%,9,1,1,1,6,7,9,6,1,11,BWE
M. Cruz,2,19.53,1,6,17%,0,4,0%,1,1,100%,3,0,0,0,1,1,2,1,-14,3,BWE
C. Ellis,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
J. Forrester,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
R. Reyes,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
J. Canada,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
A. Vosotros,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
J. Melano,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
I. Qahwash,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
E. Dawson,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
K. King,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
J. Eguilos,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
T. Perez,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
G. Smith,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
