PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
R. Woods,11,40.22,10.27,24.73,42%,2.36,8.91,27%,4.09,5.09,80%,3.55,0.82,0.45,2.45,7.73,10.18,2.45,3.55,-9.91,27.0,NOR
S. Pringle,8,38.91,7.5,16.88,44%,3.38,9.0,38%,2.25,2.63,86%,5.75,1.5,0.25,0.88,5.5,6.38,1.0,3.0,-3.38,20.63,NOR
S. Anthony,8,32.78,5.88,13.88,42%,1.38,3.88,35%,4.25,6.0,71%,3.75,2.25,0.38,2.38,5.38,7.75,4.75,2.13,-1.38,17.38,NOR
M. Tautuaa,10,31.12,5.0,9.6,52%,0.3,1.8,17%,2.4,3.2,75%,2.4,0.5,0.6,3.0,6.0,9.0,3.1,3.8,-5.1,12.7,NOR
P. Taha,9,21.86,4.33,7.78,56%,0.11,0.44,25%,1.56,2.0,78%,0.67,0.33,0.44,1.67,1.78,3.44,1.78,1.33,-4.33,10.33,NOR
J. Grey,11,17.52,2.82,6.0,47%,1.0,2.55,39%,1.09,1.45,75%,1.45,0.27,0.09,0.45,2.91,3.36,1.36,1.73,-4.55,7.73,NOR
J. Elorde,9,21.85,1.56,5.33,29%,0.44,2.11,21%,1.11,1.67,67%,2.89,0.89,0.0,0.56,2.33,2.89,2.56,1.44,-3.56,4.67,NOR
N. Javelona,9,13.46,1.33,4.33,31%,1.0,2.67,38%,0.44,1.0,44%,0.67,0.44,0.0,0.22,0.67,0.89,1.11,1.0,-3.67,4.11,NOR
B. Guinto,11,8.39,1.36,2.0,68%,0.0,0.0,0%,0.82,1.55,53%,0.0,0.09,0.45,1.27,0.55,1.82,1.82,0.27,-2.09,3.55,NOR
J. Teng,2,8.57,1.0,3.5,29%,0.5,1.5,33%,0.0,0.0,0%,0.0,0.0,0.0,0.0,1.0,1.0,1.5,1.5,-3.0,2.5,NOR
R. Arana,8,7.0,0.75,2.13,35%,0.0,0.25,0%,0.75,1.38,55%,1.0,0.38,0.0,0.38,0.75,1.13,1.25,0.25,-1.88,2.25,NOR
J. Gabayni,10,10.81,1.0,1.7,59%,0.0,0.0,0%,0.1,0.2,50%,0.0,0.2,0.8,0.8,1.9,2.7,2.3,0.3,-0.3,2.1,NOR
L. Flores,4,4.92,0.75,1.0,75%,0.0,0.0,0%,0.5,0.5,100%,0.0,0.0,0.75,1.0,1.0,2.0,0.75,0.25,-6.0,2.0,NOR
G. Espinas,11,9.53,0.64,1.82,35%,0.0,0.27,0%,0.27,0.36,75%,0.55,0.0,0.27,1.09,2.0,3.09,1.55,0.82,-4.64,1.55,NOR
J. Fortuna,9,10.84,0.44,2.56,17%,0.22,2.0,11%,0.0,0.0,0%,1.33,0.56,0.11,0.22,0.67,0.89,0.56,0.22,-3.44,1.11,NOR
M. Cardona,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
M. Isip,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
G. Banal,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
S. Williams,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
O. Bunyi,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
J. Thomas,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
