PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
A. Durham,11,39.58,10.36,21.36,49%,0.82,1.82,45%,6.27,9.0,70%,7.09,0.55,1.18,6.09,13.27,19.36,2.36,2.82,11.82,27.82,MER
C. Newsome,11,35.75,5.82,11.18,52%,0.73,1.82,40%,1.91,2.27,84%,5.45,1.09,0.0,1.82,4.82,6.64,2.18,2.36,11.27,14.27,MER
B. Amer,10,33.42,5.5,11.6,47%,1.7,3.7,46%,1.2,1.3,92%,4.2,1.0,0.0,0.5,3.4,3.9,1.6,1.6,9.6,13.9,MER
J. Dillinger,11,26.18,3.09,9.0,34%,2.09,6.45,32%,0.45,1.0,45%,1.27,0.36,0.45,0.27,3.09,3.36,2.82,1.18,4.36,8.73,MER
M. Tolomia,6,16.43,3.17,5.83,54%,1.5,2.5,60%,0.83,1.0,83%,0.83,0.83,0.0,0.0,1.67,1.67,1.33,2.33,4.33,8.67,MER
G. Lanete,11,24.39,2.73,7.91,34%,2.18,6.36,34%,0.82,0.82,100%,1.45,0.36,0.27,0.55,2.27,2.82,1.73,0.73,7.64,8.45,MER
R. Hugnatan,11,15.36,3.09,7.36,42%,0.91,2.55,36%,1.36,1.64,83%,0.64,0.09,0.0,0.64,2.0,2.64,0.91,1.09,0.73,8.45,MER
C. Hodge,9,27.45,3.22,5.78,56%,0.0,0.33,0%,1.33,2.22,60%,1.56,0.22,0.67,2.44,3.67,6.11,2.78,1.0,8.22,7.78,MER
K. Nabong,11,11.8,1.27,3.27,39%,0.09,0.36,25%,0.73,0.91,80%,0.55,0.09,0.36,1.09,2.45,3.55,2.64,1.18,1.09,3.36,MER
A. Caram,10,8.15,0.9,1.9,47%,0.3,0.4,75%,0.4,0.4,100%,0.5,0.2,0.0,0.1,0.5,0.6,1.2,0.3,-0.9,2.5,MER
J. Sedurifa,8,4.45,0.63,1.38,45%,0.13,0.38,33%,0.25,0.25,100%,0.25,0.13,0.0,0.63,0.88,1.5,0.38,0.5,-4.5,1.63,MER
J. Yeo,2,7.95,0.5,1.5,33%,0.0,0.5,0%,0.0,0.0,0%,1.0,0.5,0.5,1.0,0.0,1.0,0.5,2.0,1.5,1.0,MER
B. Faundo,7,2.52,0.43,0.86,50%,0.0,0.0,29%,0.0,0.0,0%,0.0,0.0,0.0,0.14,0.43,0.57,0.57,0.0,-1.71,0.86,MER
J. Chua,5,6.33,0.4,2.0,20%,0.0,0.0,0%,0.0,0.0,0%,0.2,0.0,0.2,0.4,0.4,0.8,1.0,0.2,-3.6,0.8,MER
J. Uyloan,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
R. Buenafe,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
J. Alapag,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
K. Bono,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
M. Jamshidi,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
C. Lutz,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
C. Lutz,1,0.0,0.0,0.0,50%,0.0,0.0,29%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
E. Daquioag,2,6.77,0.0,1.0,0%,0.0,0.5,0%,0.0,0.0,0%,1.0,0.0,0.0,0.5,2.0,2.5,0.5,0.5,5.5,0.0,MER
S. Atkins,5,5.61,0.0,0.6,0%,0.0,0.2,0%,0.0,0.0,0%,0.4,0.0,0.0,0.2,0.2,0.4,1.4,0.2,-2.8,0.0,MER
