PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
R. McCarthy,11,0.0,5.36,13.09,41%,2.36,5.18,46%,1.45,2.36,62%,4.55,0.55,0.27,1.82,4.82,6.64,2.45,3.45,-14.27,14.55,COL
J. Corpuz,8,0.0,4.13,8.13,51%,0.0,0.13,0%,2.5,4.25,59%,0.88,1.25,1.63,2.25,4.88,7.13,4.25,1.63,-9.75,10.75,COL
E. Camson,10,0.0,3.7,10.1,37%,1.3,4.9,27%,1.0,1.4,71%,1.3,0.9,0.3,1.6,4.0,5.6,2.5,1.9,-8.8,9.7,COL
R. Tubid,10,0.0,3.1,7.9,39%,2.0,4.5,44%,0.9,1.3,69%,1.0,0.2,0.4,0.5,3.9,4.4,1.5,1.1,-11.0,9.1,COL
R. Celda,10,0.0,3.4,8.3,41%,1.1,3.4,32%,1.1,1.4,79%,2.6,0.7,0.3,0.3,1.5,1.8,1.8,1.9,-10.1,9.0,COL
J. Reyes,6,0.0,3.33,9.0,37%,0.0,1.67,0%,2.0,2.33,86%,1.17,0.33,0.67,2.33,5.33,7.67,1.67,3.5,-11.33,8.67,COL
J. Gabriel,5,0.0,3.4,8.4,40%,0.2,0.4,50%,1.4,3.4,41%,0.6,0.6,1.4,2.6,2.6,5.2,2.8,0.8,-6.6,8.4,COL
P. Paniamogan,4,0.0,2.75,7.0,39%,1.25,3.25,38%,0.0,0.0,0%,1.0,1.0,0.25,0.75,1.25,2.0,2.75,1.75,-11.5,6.75,COL
M. Yee,11,0.0,2.27,4.36,52%,0.27,1.55,18%,1.09,1.55,71%,0.82,0.73,0.64,1.91,2.64,4.55,1.82,0.55,-5.55,5.91,COL
G. Khobuntin,10,0.0,2.2,6.5,34%,0.2,1.6,13%,0.8,1.5,53%,1.4,0.4,0.2,0.6,1.4,2.0,1.9,1.4,-5.8,5.4,COL
R. Cabrera,6,0.0,1.67,5.17,32%,1.5,4.67,32%,0.0,0.17,0%,0.5,0.17,0.17,0.0,1.0,1.0,0.5,0.0,-3.83,4.83,COL
J. Jamon,7,0.0,1.71,3.14,55%,0.43,1.57,27%,0.43,0.57,75%,0.43,0.57,0.14,0.29,0.86,1.14,1.57,0.71,0.14,4.29,COL
P. Galanza,11,0.0,1.73,4.45,39%,0.45,1.64,28%,0.36,0.55,67%,0.0,0.18,0.09,0.09,1.55,1.64,0.55,0.55,-5.91,4.27,COL
C. Lastimosa,5,0.0,1.4,6.0,23%,0.4,1.8,22%,0.4,0.8,50%,1.0,0.4,0.0,0.4,0.4,0.8,1.2,1.0,-5.4,3.6,COL
D. Ababou,10,0.0,1.3,3.1,42%,0.2,1.1,18%,0.7,0.9,78%,0.2,0.2,0.2,0.1,0.3,0.4,2.3,0.4,-1.9,3.5,COL
P. Caperal,5,0.0,1.0,3.2,31%,0.0,0.2,0%,0.6,0.8,75%,0.0,0.0,0.4,0.6,2.6,3.2,1.4,1.2,-9.0,2.6,COL
R. Escoto,5,0.0,1.0,4.8,21%,0.2,1.6,13%,0.4,0.4,100%,0.2,0.4,0.0,0.4,2.0,2.4,1.8,0.6,-4.8,2.6,COL
R. Sara,10,0.0,0.5,1.5,33%,0.1,0.9,11%,0.8,0.9,89%,1.5,0.9,0.1,0.5,1.0,1.5,2.1,1.3,-2.3,1.9,COL
N. Salva,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
D. Villamor,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
F. Bonifacio,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
J. Ballesteros,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
J. Webb,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
E. Pacquiao,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
H. Bagatsing,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
