PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
M. Tautuaa,1,41.18,9.0,14.0,64%,0.0,1.0,0%,2.0,4.0,50%,2.0,1.0,2.0,2.0,9.0,11.0,2.0,2.0,17.0,20.0,SMB
T. Romeo,1,28.53,8.0,17.0,47%,2.0,7.0,29%,1.0,1.0,100%,7.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,13.0,19.0,SMB
A. Santos,1,43.3,7.0,12.0,58%,4.0,7.0,57%,0.0,2.0,0%,3.0,5.0,1.0,4.0,11.0,15.0,4.0,1.0,23.0,18.0,SMB
M. Lassiter,1,33.65,7.0,11.0,64%,2.0,3.0,67%,1.0,2.0,50%,5.0,1.0,2.0,0.0,1.0,1.0,5.0,2.0,22.0,17.0,SMB
A. Cabagnot,1,26.7,3.0,12.0,25%,2.0,6.0,33%,2.0,2.0,100%,1.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,5.0,10.0,SMB
C. Ross,1,34.95,1.0,6.0,17%,1.0,6.0,17%,1.0,2.0,50%,7.0,3.0,0.0,1.0,4.0,5.0,5.0,2.0,23.0,4.0,SMB
R. Escoto,1,11.52,1.0,2.0,50%,0.0,0.0,0%,1.0,3.0,33%,0.0,0.0,0.0,3.0,2.0,5.0,2.0,2.0,-8.0,3.0,SMB
P. Zamar,1,4.52,1.0,1.0,100%,1.0,1.0,100%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,SMB
B. Mamaril,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMB
R. Tubid,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMB
R. Gamalinda,1,5.57,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,0.0,SMB
C. Lanete,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMB
J. Fajardo,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMB
M. Ganuelas-Rosser,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMB
G. Alolino,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMB
V. Pessumal,1,9.65,0.0,1.0,0%,0.0,1.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,SMB
W. Comboy,1,0.43,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,SMB
D. De Guzman,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMB
B. Austria,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMB
