PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
S. Pringle,11,0.45,7.73,18.36,42%,2.91,8.82,33%,1.82,3.0,61%,4.64,1.45,0.0,1.73,6.0,7.73,1.91,3.18,2.18,20.18,NOR
T. Romeo,1,0.0,8.0,18.0,44%,1.0,7.0,14%,3.0,3.0,100%,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,12.0,20.0,NOR
S. Anthony,11,0.2,5.73,13.82,41%,1.91,5.36,36%,2.73,4.0,68%,4.0,2.0,0.64,3.09,5.55,8.64,2.55,3.36,3.64,16.09,NOR
K. Nabong,11,0.45,5.09,12.36,41%,1.45,4.64,31%,1.82,2.27,80%,1.91,0.45,1.45,2.09,8.91,11.0,2.45,2.0,2.27,13.45,NOR
J. Grey,11,0.45,3.91,10.0,39%,0.64,2.82,23%,2.36,3.36,70%,0.82,1.18,0.27,1.0,2.0,3.0,1.55,2.18,-4.55,10.82,NOR
J. Teng,4,0.0,2.75,5.75,48%,1.5,3.5,43%,0.0,0.0,0%,1.0,0.25,0.0,0.5,1.75,2.25,1.25,1.25,2.0,7.0,NOR
B. Guinto,11,0.28,2.09,5.64,37%,0.09,0.73,13%,1.73,2.73,63%,0.64,0.45,0.55,3.45,3.09,6.55,2.91,0.91,-1.73,6.0,NOR
J. Sargent,11,0.09,2.0,7.09,28%,0.36,2.27,16%,0.64,1.18,54%,0.91,0.18,0.36,1.73,1.36,3.09,2.09,1.27,4.27,5.0,NOR
J. Elorde,11,0.26,1.55,5.09,30%,0.55,2.45,22%,1.27,1.55,82%,3.0,0.91,0.0,1.0,1.73,2.73,1.45,1.64,-0.27,4.91,NOR
J. Gabayni,11,0.0,1.73,3.27,53%,0.0,0.0,0%,1.18,1.73,68%,0.36,0.27,0.55,2.18,2.36,4.55,1.73,0.18,0.64,4.64,NOR
R. Arana,10,0.0,1.9,5.9,32%,0.5,2.1,24%,0.3,0.6,50%,1.6,0.8,0.2,1.1,2.9,4.0,2.5,1.8,3.6,4.6,NOR
Y. Taha,11,0.08,1.64,3.36,49%,0.09,0.45,20%,0.45,0.91,50%,0.55,0.36,0.36,1.45,2.36,3.82,1.18,0.91,0.0,3.82,NOR
M. Juico,10,0.0,0.9,1.5,60%,0.0,0.1,0%,0.3,0.5,60%,0.2,0.2,0.1,0.2,0.3,0.5,1.8,0.2,0.4,2.1,NOR
L. Flores,11,0.0,0.73,2.27,32%,0.0,0.0,0%,0.09,0.18,50%,0.18,0.09,0.36,0.45,1.18,1.64,0.64,0.27,-0.09,1.55,NOR
M. Cortez,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
B. Mamaril,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
R. Maierhofer,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
J. Fortuna,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
M. Isip,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
G. Banal,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
M. Glover,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
M. Cardona,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
M. Baracael,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
P. Paredes,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
A. Van Opstal,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
J. Saitanan,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
S. Williams,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
P. Hubalde,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
R. Celiz,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
