PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
M. Holloway,9,42.05,11.44,21.56,53%,0.89,2.89,31%,3.44,6.89,50%,3.56,2.78,2.78,4.11,14.56,18.67,3.22,4.56,-4.67,27.22,NOR
S. Pringle,9,38.81,7.0,15.67,45%,2.44,5.78,42%,2.56,3.22,79%,3.33,0.56,0.33,1.22,4.67,5.89,1.78,3.0,-1.67,19.0,NOR
T. Romeo,9,30.91,6.67,17.33,38%,2.67,9.0,30%,2.44,2.89,85%,5.11,0.56,0.0,0.44,2.11,2.56,1.78,4.44,-5.33,18.44,NOR
S. Anthony,11,33.5,4.55,12.36,37%,1.36,4.0,34%,2.73,3.73,73%,2.73,1.0,0.18,4.09,6.09,10.18,3.09,2.64,-2.82,13.18,NOR
M. Baracael,8,20.95,2.88,6.5,44%,1.38,3.63,38%,0.63,1.0,63%,1.38,0.25,0.0,1.13,0.88,2.0,2.25,1.13,-3.0,7.75,NOR
B. Guinto,11,21.71,3.09,5.0,62%,0.0,0.09,0%,1.09,1.55,71%,1.0,0.27,0.55,2.64,2.91,5.55,3.09,1.27,-1.18,7.27,NOR
M. Cardona,5,14.88,3.2,5.2,62%,0.8,1.2,67%,0.0,0.0,0%,0.8,0.2,0.0,0.4,1.0,1.4,1.2,1.2,-0.8,7.2,NOR
M. Cortez,11,22.8,2.27,5.0,45%,0.91,2.09,43%,0.64,1.0,64%,2.18,1.18,0.0,0.73,2.18,2.91,1.64,0.82,0.0,6.09,NOR
R. Arana,11,16.93,1.82,4.27,43%,0.45,1.36,33%,0.73,0.82,89%,0.64,0.27,0.09,1.09,1.64,2.73,3.09,1.09,1.55,4.82,NOR
M. Pennisi,5,10.14,1.2,2.8,43%,1.2,2.8,43%,0.0,0.0,0%,0.6,0.0,0.2,0.0,1.4,1.4,1.6,0.4,0.6,3.6,NOR
J. Trawick,1,16.13,1.0,5.0,20%,0.0,1.0,0%,1.0,2.0,50%,2.0,0.0,0.0,0.0,2.0,2.0,6.0,2.0,-4.0,3.0,NOR
J. Grey,8,7.09,1.13,2.38,47%,0.13,0.63,20%,0.5,0.5,100%,0.38,0.38,0.0,0.63,0.0,0.63,0.5,0.75,-0.13,2.88,NOR
R. Maierhofer,3,7.04,0.67,1.67,40%,0.0,0.33,0%,0.67,1.0,67%,0.0,0.33,0.0,0.67,1.0,1.67,1.0,0.67,-5.0,2.0,NOR
A. Aban,1,4.33,1.0,3.0,33%,0.0,1.0,0%,0.0,0.0,0%,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-7.0,2.0,NOR
A. Van Opstal,3,3.54,1.0,1.33,75%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.67,0.0,0.67,0.67,1.33,-3.33,2.0,NOR
B. Mamaril,9,11.12,0.67,2.33,29%,0.0,0.0,0%,0.22,0.56,40%,0.44,0.44,0.22,0.56,1.33,1.89,2.44,1.33,-2.33,1.56,NOR
P. Hubalde,7,14.26,0.29,0.57,50%,0.0,0.0,0%,0.29,0.29,100%,0.43,0.14,0.14,0.0,0.29,0.29,1.57,0.29,-5.29,0.86,NOR
D. Ababou,3,2.85,0.33,2.0,17%,0.0,1.33,0%,0.0,0.67,0%,0.0,0.0,0.0,0.67,0.0,0.67,0.33,0.0,-2.0,0.67,NOR
P. Paredes,3,4.87,0.33,1.33,25%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.33,0.33,1.0,1.33,0.33,0.33,-6.0,0.67,NOR
Y. Taha,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
J. Fortuna,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
M. Isip,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
G. Banal,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
M. Glover,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
J. Forrester,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
J. Urbiztondo,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
J. Saitanan,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
J. Trawick,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
O. Bunyi,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
R. Celiz,5,2.15,0.0,0.4,0%,0.0,0.0,0%,0.0,0.0,0%,0.2,0.0,0.0,0.0,0.2,0.2,0.4,0.0,-2.8,0.0,NOR
M. Cardona,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
J. Thomas,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
