PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
P. Cahilig,11,105.58,9,23,39%,6,15,40%,3,6,50%,5,5,7,4,10,14,12,0,-1,27,COL
M. Miranda,8,79.45,7,30,23%,1,19,5%,4,4,100%,2,1,1,4,9,13,18,4,-28,19,TNT
R. Gamalinda,6,20.22,7,10,70%,0,0,0%,0,2,0%,2,1,0,2,0,2,4,1,-3,14,MAG
K. Pascual,9,65.47,9,13,69%,0,1,0%,3,8,38%,4,0,3,6,4,10,15,1,-3,21,MAG
B. Faundo,9,92.92,10,31,32%,0,0,0%,1,3,33%,0,1,3,4,12,16,15,5,-31,21,MER
K. Agovida,10,101.98,9,26,35%,0,3,0%,5,12,42%,6,3,2,12,10,22,6,5,3,23,COL
C. Baguio,11,111.75,9,28,32%,2,13,15%,5,6,83%,8,0,3,3,9,12,10,5,-27,25,NLX
P. Zamar,9,95.5,7,25,28%,2,12,17%,4,9,44%,11,3,1,4,12,16,11,3,20,20,SMB
R. Tubid,9,97.58,6,23,26%,3,18,17%,3,5,60%,1,0,0,0,12,12,11,3,-22,18,SMB
R. Dennison,10,71.73,9,20,45%,0,4,0%,2,5,40%,6,4,0,3,9,12,12,7,-15,20,PHX
B. Teodoro,7,38.37,6,14,43%,2,7,29%,0,0,0%,6,0,0,2,1,3,4,5,-6,14,GIN
A. Taulava,8,65.25,5,23,22%,3,17,18%,0,1,0%,5,4,3,3,20,23,5,5,-29,13,NLX
R. Cabrera,7,27.95,4,17,24%,3,15,20%,0,1,0%,0,1,0,1,3,4,3,1,1,11,COL
H. Carey,10,83.83,6,18,33%,0,1,0%,3,3,100%,5,1,3,13,15,28,16,10,-28,15,TNT
M. Ganuelas-Rosser,4,34.5,3,5,60%,0,0,0%,0,0,0%,4,1,1,1,3,4,7,1,-15,6,SMB
R. Jamito,4,21.3,3,4,75%,0,0,0%,0,1,0%,1,0,0,4,1,5,3,0,-13,6,MER
M. Calisaan,4,20.75,3,9,33%,0,3,0%,0,4,0%,0,0,0,3,4,7,2,1,-6,6,MAG
P. Varilla,4,37.0,2,5,40%,2,3,67%,0,0,0%,1,2,0,1,4,5,7,1,0,6,NLX
J. Napoles,7,40.58,5,10,50%,0,1,0%,0,2,0%,1,1,1,4,1,5,9,1,9,10,PHX
P. Caperal,10,85.53,5,26,19%,1,2,50%,3,3,100%,3,0,0,8,8,16,18,8,-9,14,GIN
G. Alolino,7,59.92,3,20,15%,1,3,33%,2,2,100%,8,3,0,1,6,7,4,4,-23,9,BWE
R. Aguilar,4,8.32,2,5,40%,1,4,25%,0,0,0%,0,0,0,0,0,0,2,0,-2,5,GIN
R. Guevarra,4,10.82,2,2,100%,1,1,100%,0,1,0%,0,0,0,0,2,2,3,1,-9,5,PHX
J. Casiño,4,17.18,2,4,50%,1,3,33%,0,0,0%,1,0,0,0,1,1,4,1,-8,5,TNT
F. Golla,5,30.03,2,5,40%,1,3,33%,0,2,0%,1,1,2,1,4,5,4,1,9,5,TNT
Y. de Ocampo,2,14.93,1,6,17%,0,1,0%,0,0,0%,2,0,2,3,3,6,2,1,3,2,SMB
C. Lanete,2,3.47,1,2,50%,0,1,0%,0,0,0%,1,0,0,0,1,1,0,0,-4,2,SMB
P. Paredes,2,19.77,1,3,33%,0,0,0%,0,0,0%,0,0,0,2,3,5,2,0,1,2,NLX
J. Gabayni,8,32.12,2,4,50%,0,0,0%,2,2,100%,0,0,4,4,5,9,6,2,-30,6,GLO
S. Onwubere,3,12.77,1,8,13%,0,3,0%,0,0,0%,0,0,0,2,3,5,3,0,-15,2,ROS
C. Tabi,3,17.27,1,3,33%,0,1,0%,0,0,0%,2,1,0,0,2,2,2,1,2,2,COL
K. Bono,2,12.03,0,4,0%,0,1,0%,1,2,50%,2,0,0,3,0,3,1,0,-10,1,TNT
M. Abundo,4,12.45,1,4,25%,0,2,0%,0,0,0%,5,2,0,2,3,5,2,2,-7,2,MAG
J. Sollano,11,59.18,2,9,22%,0,0,0%,0,0,0%,1,3,0,3,4,7,7,1,-39,4,GLO
B. Mamaril,6,28.75,1,6,17%,0,0,0%,0,0,0%,1,0,2,2,2,4,14,1,-39,2,SMB
V. Manuel,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ALA
M. Magat,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ALA
D. Marcelo,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,NLX
J. Brownlee,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GIN
C. Lastimosa,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
N. Pinto,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,PHX
K. Agovida,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,SMB
J. Fortuna,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
A. Washington,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ROS
J. Ballesteros,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MER
K. Bono,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MER
E. Monfort,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,NLX
G. Lanete,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MER
J. Teng,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
C. Tiu,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ROS
J. Cruz,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,TNT
G. Espinas,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
B. Heruela,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,SMB
D. Ababou,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
R. Garcia,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,TNT
M. Cruz,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
W. Wilson,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,PHX
M. Miranda,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,TNT
J. Rios,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,NLX
J. Mendoza,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,PHX
P. Paredes,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,NLX
G. Alolino,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,PHX
G. Mendoza,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MAG
Y. Andrada,4,23.53,0,2,0%,0,0,0%,0,0,0%,1,0,1,1,3,4,3,4,-1,0,ALA
A. Tamsi,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
J. Manuel,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GIN
R. Sara,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
L. Vigil,4,8.72,0,2,0%,0,1,0%,0,2,0%,1,0,0,2,2,4,0,0,-13,0,SMB
M. Gamboa,5,18.32,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,1,2,2,6,-11,0,PHX
N. Javelona,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
P. Zamar,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
G. Babilonia,2,8.08,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,2,2,-3,0,ALA
