PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
E. Palma,7,0.0,1.43,2.57,56%,0.14,0.29,50%,1.14,2.0,57%,1.0,1.57,0.29,0.43,1.43,1.86,1.0,1.14,-1.57,4.14,BWE
S. Mercado,8,1.21,1.5,5.13,29%,0.25,1.13,22%,0.88,1.13,78%,2.38,0.88,0.25,0.25,2.5,2.75,2.38,1.75,-0.75,4.13,GIN
M. Caguioa,11,0.0,1.82,4.55,40%,0.09,0.55,17%,0.27,0.36,75%,0.45,0.36,0.09,0.82,2.64,3.45,1.27,1.0,2.45,4.0,GIN
K. Bono,8,0.0,1.88,3.63,52%,0.25,0.5,50%,0.0,0.0,0%,0.25,0.13,0.25,0.25,1.13,1.38,1.88,0.25,-2.25,4.0,MER
J. Eriobu,10,0.5,1.7,3.7,46%,0.0,0.2,0%,0.5,0.7,71%,0.4,0.7,0.0,0.7,0.9,1.6,0.9,0.8,3.7,3.9,PHX
Y. Taha,11,0.08,1.64,3.36,49%,0.09,0.45,20%,0.45,0.91,50%,0.55,0.36,0.36,1.45,2.36,3.82,1.18,0.91,0.0,3.82,GLO
N. Salva,10,0.0,1.6,3.9,41%,0.3,1.1,27%,0.3,0.5,60%,0.5,0.1,0.0,0.4,1.9,2.3,1.4,0.9,-1.1,3.8,MER
J. Intal,12,0.95,1.5,4.83,31%,0.25,1.08,23%,0.5,1.17,43%,0.75,0.75,0.17,1.58,1.17,2.75,1.5,1.17,2.42,3.75,PHX
D. Trollano,10,0.41,1.5,5.8,26%,0.6,2.7,22%,0.1,0.4,25%,0.6,0.3,0.2,0.8,1.6,2.4,1.3,1.3,1.9,3.7,ROS
C. Lastimosa,5,0.0,1.4,6.0,23%,0.4,1.8,22%,0.4,0.8,50%,1.0,0.4,0.0,0.4,0.4,0.8,1.2,1.0,-5.4,3.6,COL
M. Baracael,10,0.0,1.4,2.8,50%,0.6,1.5,40%,0.2,0.2,100%,0.5,0.1,0.0,0.7,1.0,1.7,1.0,0.6,-2.5,3.6,MER
K. Dehesa,10,1.69,1.3,3.4,38%,0.5,1.5,33%,0.4,0.6,67%,0.5,0.5,0.0,0.3,0.6,0.9,1.9,0.6,2.2,3.5,PHX
D. Ababou,10,0.0,1.3,3.1,42%,0.2,1.1,18%,0.7,0.9,78%,0.2,0.2,0.2,0.1,0.3,0.4,2.3,0.4,-1.9,3.5,COL
N. Pinto,11,0.0,1.27,4.55,28%,0.27,1.0,27%,0.64,1.09,58%,3.55,1.36,0.09,1.36,2.27,3.64,1.82,1.09,1.45,3.45,BWE
J. Ballesteros,10,0.0,1.2,2.1,57%,0.0,0.0,0%,0.8,1.0,80%,0.2,0.1,0.9,2.6,4.8,7.4,1.6,1.0,-1.8,3.2,MER
N. Torres,12,0.0,1.17,3.17,37%,0.08,1.0,8%,0.75,0.92,82%,0.17,0.25,0.5,1.42,1.58,3.0,0.92,1.0,0.83,3.17,TNT
B. Faundo,8,0.0,1.5,3.88,39%,0.13,0.25,50%,0.0,0.0,0%,0.25,0.38,0.13,0.38,1.38,1.75,2.0,0.5,-0.75,3.13,MER
K. Pascual,9,0.0,1.44,3.11,46%,0.0,0.0,0%,0.22,0.33,67%,0.44,0.44,0.33,0.89,0.56,1.44,1.78,0.22,-0.78,3.11,MAG
J. Pascual,9,0.24,1.33,3.33,40%,0.11,0.22,50%,0.33,1.11,30%,0.89,0.67,0.56,1.67,2.44,4.11,1.11,1.22,2.56,3.11,ALA
L. Revilla,8,3.27,1.38,4.5,31%,0.0,1.13,0%,0.25,0.38,67%,4.13,1.5,0.0,1.0,3.25,4.25,2.38,1.75,-2.88,3.0,PHX
R. Buenafe,1,0.0,1.0,1.0,100%,1.0,1.0,100%,0.0,0.0,0%,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-7.0,3.0,NLX
E. Monfort,4,0.0,1.25,1.75,71%,0.25,0.25,100%,0.25,0.5,50%,1.25,1.0,0.0,0.25,1.75,2.0,2.0,0.25,2.0,3.0,NLX
P. Caperal,2,0.0,1.5,3.0,50%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.5,0.0,1.0,1.5,2.5,0.0,0.5,-1.5,3.0,GIN
A. Galliguez,4,0.0,1.25,3.25,38%,0.5,1.75,29%,0.0,0.0,0%,0.5,0.25,0.0,0.25,0.75,1.0,1.75,1.25,-3.5,3.0,ALA
K. Ighalo,5,0.0,1.2,3.2,38%,0.4,1.4,29%,0.2,0.4,50%,0.6,0.2,0.2,0.8,1.6,2.4,0.8,1.0,-1.8,3.0,NLX
N. Baclao,6,0.0,1.33,3.0,44%,0.0,0.0,0%,0.0,0.17,0%,1.17,0.17,1.33,1.33,2.67,4.0,1.5,0.17,-2.83,2.67,ALA
C. Exciminiano,11,0.23,0.91,3.45,26%,0.27,1.64,17%,0.55,0.91,60%,1.36,0.64,0.18,0.45,1.64,2.09,2.0,0.82,2.73,2.64,ALA
P. Caperal,5,0.0,1.0,3.2,31%,0.0,0.2,0%,0.6,0.8,75%,0.0,0.0,0.4,0.6,2.6,3.2,1.4,1.2,-9.0,2.6,COL
R. Escoto,5,0.0,1.0,4.8,21%,0.2,1.6,13%,0.4,0.4,100%,0.2,0.4,0.0,0.4,2.0,2.4,1.8,0.6,-4.8,2.6,COL
P. Paredes,4,0.0,1.0,1.0,100%,0.0,0.0,0%,0.5,0.75,67%,0.0,0.0,0.25,0.25,0.75,1.0,0.75,0.75,-0.25,2.5,TNT
J. Rios,2,0.0,1.0,2.0,50%,0.5,1.0,50%,0.0,0.0,0%,0.5,1.0,0.0,1.0,0.5,1.5,0.5,0.0,-6.0,2.5,NLX
D. Marcelo,11,0.0,0.91,2.18,42%,0.36,0.73,50%,0.27,1.0,27%,0.09,0.27,0.36,0.36,1.0,1.36,1.64,0.55,-1.09,2.45,BWE
J. Sedurifa,5,0.0,0.4,1.8,22%,0.2,0.8,25%,1.4,2.8,50%,0.4,0.0,0.2,0.6,0.6,1.2,0.6,0.4,-4.2,2.4,MER
P. Taha,8,0.0,1.13,2.25,50%,0.0,0.0,0%,0.13,0.13,100%,0.5,0.0,0.0,0.5,0.75,1.25,0.13,0.75,-0.75,2.38,GIN
A. Gotladera,9,0.0,1.11,2.67,42%,0.0,0.11,0%,0.11,0.22,50%,0.44,0.0,0.11,0.78,1.33,2.11,0.78,0.33,1.78,2.33,NLX
M. Juico,10,0.0,0.9,1.5,60%,0.0,0.1,0%,0.3,0.5,60%,0.2,0.2,0.1,0.2,0.3,0.5,1.8,0.2,0.4,2.1,GLO
J. Cruz,3,0.0,0.33,3.33,10%,0.33,1.0,33%,1.0,1.67,60%,1.67,0.67,0.0,0.67,0.67,1.33,0.33,1.0,-4.0,2.0,ROS
H. Carey,11,0.0,0.73,2.27,32%,0.09,0.18,50%,0.45,0.73,63%,0.18,0.27,0.27,0.64,1.64,2.27,0.91,0.64,-1.91,2.0,TNT
C. Javier,6,0.0,0.83,2.17,38%,0.33,1.5,22%,0.0,0.0,0%,0.0,0.0,0.0,0.33,0.33,0.67,0.17,0.33,1.33,2.0,BWE
J. King,4,0.0,0.75,2.25,33%,0.25,1.25,20%,0.25,0.25,100%,0.5,0.5,0.0,0.25,0.5,0.75,0.5,0.25,-2.75,2.0,ROS
M. Arong,1,0.0,1.0,1.0,100%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,TNT
A. Taulava,10,0.0,0.8,2.2,36%,0.3,1.2,25%,0.0,0.3,0%,0.7,0.4,0.2,0.7,1.8,2.5,1.2,0.8,-1.7,1.9,NLX
R. Sara,10,0.0,0.5,1.5,33%,0.1,0.9,11%,0.8,0.9,89%,1.5,0.9,0.1,0.5,1.0,1.5,2.1,1.3,-2.3,1.9,COL
J. Uyloan,5,0.0,0.6,2.2,27%,0.6,2.0,30%,0.0,0.0,0%,0.8,0.4,0.2,0.6,1.2,1.8,0.6,0.6,-8.0,1.8,NLX
L. Vigil,5,0.35,0.6,1.6,38%,0.0,0.2,0%,0.6,0.8,75%,0.6,0.0,0.0,0.2,0.6,0.8,1.2,1.2,-2.6,1.8,SMB
D. Potts,8,0.0,0.5,2.0,25%,0.13,0.75,17%,0.5,0.88,57%,0.75,0.38,0.0,0.25,0.38,0.63,0.63,0.5,-0.38,1.63,ALA
S. Onwubere,5,0.0,0.8,2.6,31%,0.0,1.0,0%,0.0,0.0,0%,0.2,0.6,0.0,0.8,1.4,2.2,1.0,0.4,-2.2,1.6,TNT
L. Flores,11,0.0,0.73,2.27,32%,0.0,0.0,0%,0.09,0.18,50%,0.18,0.09,0.36,0.45,1.18,1.64,0.64,0.27,-0.09,1.55,GLO
M. Cruz,10,0.0,0.6,3.0,20%,0.2,1.3,15%,0.1,0.2,50%,0.9,0.4,0.0,0.1,0.8,0.9,1.0,0.5,-0.6,1.5,BWE
L. Hernandez,2,0.0,0.5,1.0,50%,0.5,0.5,100%,0.0,0.0,0%,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,TNT
R. Jamito,3,0.0,0.33,0.67,50%,0.0,0.0,0%,0.33,0.67,50%,0.0,0.0,0.0,0.67,0.67,1.33,1.33,1.0,-3.67,1.0,GIN
M. Tallo,2,0.0,0.5,4.5,11%,0.0,2.0,0%,0.0,0.0,0%,1.5,0.0,0.5,0.5,1.5,2.0,1.5,0.5,3.0,1.0,TNT
R. Brondial,10,0.0,0.3,1.3,23%,0.0,0.2,0%,0.2,0.2,100%,0.3,0.5,0.2,0.5,1.5,2.0,1.4,0.7,3.9,0.8,MAG
B. Mamaril,8,1.4,0.38,1.75,21%,0.0,0.0,0%,0.0,0.13,0%,0.13,0.13,0.13,0.75,0.13,0.88,1.88,1.13,-3.0,0.75,SMB
A. Nuyles,3,0.0,0.0,1.0,0%,0.0,0.0,0%,0.67,0.67,100%,0.33,0.33,0.0,0.0,0.67,0.67,0.33,0.67,-5.0,0.67,TNT
D. Semerad,7,0.0,0.14,1.14,13%,0.0,0.0,0%,0.29,0.57,50%,0.0,0.0,0.0,0.57,1.29,1.86,1.57,0.14,1.43,0.57,SMB
K. Agovida,4,0.35,0.0,0.25,0%,0.0,0.0,0%,0.5,0.5,100%,0.0,0.0,0.25,0.25,0.75,1.0,0.25,0.75,-4.25,0.5,SMB
R. Guevarra,5,0.0,0.2,1.0,20%,0.0,0.4,0%,0.0,0.4,0%,0.2,0.2,0.2,0.0,0.4,0.4,0.6,0.2,3.6,0.4,PHX
J. Wilson,5,0.0,0.0,0.8,0%,0.0,0.6,0%,0.4,0.4,100%,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.6,-1.0,0.4,GIN
R. Banal,3,0.0,0.0,1.33,0%,0.0,1.33,0%,0.33,0.67,50%,0.33,0.0,0.0,0.0,0.0,0.0,0.67,0.0,-4.67,0.33,BWE
S. Eman,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
D. Hontiveros,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
E. Menk,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
T. dela Cruz,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
J. Vanlandingham,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
L. Henton,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
A. Helterbrand,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIN
N. Salva,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
C. Ellis,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
D. Villamor,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
F. Bonifacio,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
J. Brownlee,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIN
F. Golla,6,0.0,0.0,0.67,0%,0.0,0.67,0%,0.0,0.0,0%,0.0,0.17,0.0,0.17,0.5,0.67,0.33,0.33,-0.83,0.0,TNT
R. Cervantes,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
D. Miranda,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
C. Lastimosa,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
M. Cortez,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
R. Reyes,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
J. Canada,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
A. Dela Cruz,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIN
A. Vosotros,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
J. Melano,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
I. Qahwash,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
E. Dawson,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
K. King,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
J. Eguilos,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
B. Mamaril,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
J. Yeo,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
R. Maierhofer,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
J. Uyloan,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
J. Fortuna,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
M. Isip,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
K. Jensen,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAG
M. Hayes,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX
G. Banal,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
M. Glover,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
J. Ballesteros,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
J. Webb,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
E. Pacquiao,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
H. Bagatsing,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
N. Canaleta,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
C. Jaime,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
J. Elorde,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
M. Digregorio,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
J. White,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
I. Mashaddy,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
R. Buenafe,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
G. David,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
J. Alapag,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
A. Durham,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
M. Jamshidi,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
J. Forrester,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
M. Cardona,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
J. Villanueva,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
E. Villanueva,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
J. Apinan,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
R. Reyes,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
M. Baracael,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
H. Arboleda,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
R. Akl,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
W. Walker,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
J. Teng,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
J. Ibanes,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROS
