PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
J. Fajardo,10,36.82,83,130,64%,0,0,0%,62,95,65%,18,6,21,50,83,133,17,34,59,228,SMB
S. Pringle,11,5.0,85,202,42%,32,97,33%,20,33,61%,51,16,0,19,66,85,21,35,24,222,GLO
T. Romeo,1,0.0,8,18,44%,1,7,14%,3,3,100%,1,1,0,1,1,2,1,2,12,20,GLO
J. Aguilar,11,12.77,79,161,49%,3,17,18%,51,68,75%,30,6,15,25,64,89,33,36,34,212,GIN
M. Wright,11,29.59,71,190,37%,22,70,31%,33,45,73%,42,20,0,14,50,64,31,29,-30,197,PHX
A. Cabagnot,5,34.6,35,89,39%,9,32,28%,10,18,56%,21,3,1,3,29,32,8,8,20,89,SMB
P. Lee,8,0.0,49,100,49%,22,50,44%,19,23,83%,22,9,4,3,21,24,15,11,94,139,MAG
J. Cruz,2,0.0,13,24,54%,7,13,54%,1,2,50%,6,4,1,2,4,6,6,11,15,34,TNT
M. Lassiter,11,36.76,68,182,37%,32,90,36%,17,21,81%,35,13,11,17,44,61,23,25,60,185,SMB
G. Slaughter,7,0.0,44,92,48%,0,1,0%,29,44,66%,23,1,12,27,46,73,10,17,55,117,GIN
A. Santos,11,35.41,71,167,43%,30,90,33%,9,16,56%,32,16,22,18,97,115,23,24,41,181,SMB
S. Anthony,11,2.18,63,152,41%,21,59,36%,30,44,68%,44,22,7,34,61,95,28,37,40,177,GLO
M. Belo,10,0.0,60,148,41%,16,52,31%,22,33,67%,17,16,7,18,43,61,11,16,25,158,BWE
W. Castro,12,0.0,67,162,41%,18,47,38%,35,50,70%,62,23,9,9,59,68,19,36,25,187,TNT
K. Ravena,11,0.0,59,135,44%,13,38,34%,39,49,80%,59,21,2,1,37,38,24,23,-6,170,NLX
L. Tenorio,11,15.0,54,146,37%,30,76,39%,25,28,89%,57,19,3,14,33,47,21,38,29,163,GIN
R. McCarthy,11,0.0,59,144,41%,26,57,46%,16,26,62%,50,6,3,20,53,73,27,38,-157,160,COL
J. Quinahan,11,0.0,66,154,43%,2,24,8%,23,32,72%,23,4,13,15,56,71,38,19,-8,157,NLX
J. Erram,11,0.0,67,143,47%,2,4,50%,20,40,50%,24,9,33,66,86,152,35,30,4,156,BWE
M. Digregorio,11,0.0,58,127,46%,25,52,48%,14,16,88%,27,8,1,1,27,28,23,19,45,155,BWE
V. Manuel,11,5.0,65,144,45%,0,0,0%,23,29,79%,17,13,4,17,32,49,20,16,13,153,ALA
C. Abueva,9,2.85,48,115,42%,6,21,29%,22,38,58%,25,15,12,28,65,93,31,33,36,124,ALA
J. Chan,11,29.28,52,126,41%,20,52,38%,27,37,73%,48,11,1,7,36,43,25,32,-8,151,PHX
K. Nabong,11,5.0,56,136,41%,16,51,31%,20,25,80%,21,5,16,23,98,121,27,22,25,148,GLO
I. Sangalang,11,0.0,56,108,52%,0,0,0%,36,52,69%,14,6,9,34,47,81,31,23,20,148,MAG
