PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
K. Pascual,8,63.82,6,15,40%,0,0,0%,1,2,50%,2,0,3,6,7,13,10,2,-12,13,BWE
J. Sedurifa,8,35.57,5,11,45%,1,3,33%,2,2,100%,2,1,0,5,7,12,3,4,-36,13,MER
J. Ballesteros,10,183.94,7,11,64%,0,0,0%,2,2,100%,2,0,8,20,30,50,16,7,-63,16,COL
B. Mamaril,9,100.12,6,21,29%,0,0,0%,2,5,40%,4,4,2,5,12,17,22,12,-21,14,GLO
K. Pascual,2,9.85,1,1,100%,0,0,0%,1,2,50%,0,0,0,2,1,3,1,0,11,3,MAG
R. Buenafe,2,13.55,1,2,50%,1,1,100%,0,0,0%,1,0,0,0,0,0,1,3,-14,3,BWE
A. Mariano,7,42.75,3,8,38%,0,0,0%,4,5,80%,1,1,2,3,2,5,6,3,-34,10,GIN
C. Lanete,7,38.96,4,12,33%,1,4,25%,1,1,100%,7,2,0,1,2,3,4,6,14,10,PHX
K. Ighalo,7,59.65,4,14,29%,0,5,0%,1,2,50%,3,3,1,5,6,11,8,2,29,9,NLX
D. Hontiveros,6,74.52,3,23,13%,1,13,8%,0,0,0%,2,2,0,0,7,7,6,2,-44,7,ALA
M. Magat,6,36.96,2,8,25%,0,1,0%,2,4,50%,1,0,1,3,4,7,10,3,2,6,ALA
D. Marcelo,4,28.19,2,5,40%,0,0,0%,0,0,0%,0,0,3,2,4,6,6,2,-19,4,GIN
F. Golla,3,12.7,1,3,33%,1,3,33%,0,0,0%,1,0,0,2,1,3,3,1,-6,3,TNT
J. Yeo,2,15.9,1,3,33%,0,1,0%,0,0,0%,2,1,1,2,0,2,1,4,3,2,MER
J. Reyes,1,10.5,0,2,0%,0,2,0%,1,2,50%,0,0,0,2,2,4,0,1,-11,1,SMB
R. Jamito,2,5.22,1,2,50%,0,0,0%,0,0,0%,0,0,0,0,1,1,1,2,-11,2,GIN
V. Pessumal,5,28.29,2,12,17%,1,9,11%,0,0,0%,2,1,0,1,2,3,5,1,-17,5,SMB
A. Tamsi,2,18.34,1,5,20%,0,3,0%,0,0,0%,0,0,1,0,4,4,4,1,-27,2,TNT
M. Magat,6,36.95,2,8,25%,0,1,0%,2,4,50%,1,0,1,3,4,7,10,3,5,6,ALA
J. Mendoza,9,131.25,2,15,13%,0,1,0%,4,6,67%,11,3,0,14,22,36,8,10,-15,8,ALA
D. Miranda,8,57.44,2,8,25%,1,3,33%,2,2,100%,6,2,0,0,10,10,9,3,25,7,BWE
B. Faundo,7,17.67,3,6,50%,0,0,29%,0,0,0%,0,0,0,1,3,4,4,0,-12,6,MER
R. Tubid,7,29.19,2,14,14%,1,8,13%,1,2,50%,0,0,0,2,2,4,6,0,-24,6,SMB
P. Hubalde,7,99.83,2,4,50%,0,0,0%,2,2,100%,3,1,1,0,2,2,11,2,-37,6,GLO
J. Chua,5,31.63,2,10,20%,0,0,0%,0,0,0%,1,0,1,2,2,4,5,1,-18,4,MER
A. Nuyles,4,13.27,1,4,25%,1,1,100%,0,0,0%,0,0,0,0,3,3,2,3,-7,3,TNT
M. Abundo,4,20.27,1,6,17%,1,4,25%,0,2,0%,4,1,0,0,2,2,1,3,1,3,MAG
R. Gamalinda,3,17.15,1,3,33%,0,0,0%,0,0,0%,1,0,1,0,1,1,3,0,8,2,MAG
D. Ababou,3,8.54,1,6,17%,0,4,0%,0,2,0%,0,0,0,2,0,2,1,0,-6,2,GLO
D. Seigle,3,11.73,1,2,50%,0,0,0%,0,0,0%,0,0,0,1,0,1,0,0,-11,2,TNT
P. Paredes,3,14.62,1,4,25%,0,0,0%,0,0,0%,0,0,1,1,3,4,1,1,-18,2,GLO
M. Hayes,6,28.18,1,10,10%,0,5,0%,1,2,50%,2,0,0,2,3,5,6,1,-13,3,PHX
Y. de Ocampo,4,13.52,1,5,20%,0,1,0%,0,0,0%,1,0,0,2,1,3,0,2,-16,2,SMB
S. Eman,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ALA
E. Menk,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ALA
J. Vanlandingham,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ALA
N. Baclao,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ALA
A. Helterbrand,2,9.71,0,3,0%,0,1,0%,0,0,0%,2,0,0,0,1,1,1,2,-5,0,GIN
D. Villamor,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
R. Reyes,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
J. Canada,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
A. Dela Cruz,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
A. Vosotros,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
J. Melano,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
I. Qahwash,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
E. Dawson,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
R. Pascual,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
J. Uyloan,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MER
Y. Taha,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
J. Fortuna,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
M. Isip,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
K. Jensen,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MAG
G. Banal,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
M. Glover,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
J. Webb,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
H. Bagatsing,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
J. White,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
I. Mashaddy,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
R. Buenafe,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MER
R. Guevarra,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
G. David,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
J. Alapag,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MER
K. Bono,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MER
M. Jamshidi,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MER
J. Forrester,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
M. Cardona,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,NLX
E. Villanueva,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,NLX
J. Apinan,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
R. Reyes,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,NLX
H. Arboleda,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,NLX
R. Akl,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,NLX
J. Ibanes,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ROS
J. Chan,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,PHX
D. Lowhorn,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ROS
C. Lutz,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MER
C. Lutz,1,0.0,0,0,50%,0,0,29%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MER
D. Semerad,2,5.55,0,1,0%,0,0,0%,0,0,0%,0,0,0,1,0,1,4,0,5,0,SMB
A. Reid,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,SMB
M. Mabulac,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,SMB
D. Ababou,3,10.9,0,5,0%,0,2,0%,0,0,0%,0,0,0,0,1,1,2,0,-4,0,PHX
J. Reyes,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,TNT
M. Madanly,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,TNT
K. Rosales,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,TNT
J. Gaco,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MAG
N. Torres,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,PHX
J. Urbiztondo,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
P. Sorongon,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,PHX
M. Miranda,4,18.83,0,4,0%,0,1,0%,0,0,0%,1,0,0,0,4,4,3,2,-11,0,PHX
L. Hee,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,PHX
E. Millsap,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,SMB
T. Perez,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
R. Escoto,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,COL
A. Gotladera,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,NLX
C. Javier,3,7.91,0,2,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,2,0,-5,0,MAG
M. Tolomia,1,5.02,0,3,0%,0,2,0%,0,0,0%,1,0,0,0,2,2,1,0,-13,0,ROS
E. Daquioag,2,13.54,0,2,0%,0,1,0%,0,0,0%,2,0,0,1,4,5,1,1,11,0,MER
J. Saitanan,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
G. Smith,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
T. Mitchell,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MAG
Y. Andrada,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,ALA
S. Atkins,5,28.06,0,3,0%,0,1,0%,0,0,0%,2,0,0,1,1,2,7,1,-14,0,MER
J. Trawick,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
O. Bunyi,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
R. Celiz,5,10.77,0,2,0%,0,0,0%,0,0,0%,1,0,0,0,1,1,2,0,-14,0,GLO
C. Ellis,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,BWE
M. Cardona,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
J. Thomas,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,GLO
M. Blakely,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,MAG
